GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,mean_agent_density,mean_mean_message_count,mean_s_rtc,mean_s_simulation,mean_s_init,mean_s_exit,mean_s_step_mean,env_volume,comm_radius_as_percentage_env_width
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,1215672,74.000000,2.000000,3.000000,607.432129,0.000000,1.678654,0.000000,0.000000,0.008374,405224.000000,2.702703
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,1369599,77.000000,2.000000,3.000000,586.458415,0.000000,1.840672,0.000000,0.000000,0.009184,456533.000000,2.597403
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,1372000,70.000000,2.000000,4.000000,808.670023,0.000000,2.370727,0.000000,0.000000,0.011834,343000.000000,2.857143
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,1479117,79.000000,2.000000,3.000000,587.480713,0.000000,1.998976,0.000000,0.000000,0.009975,493039.000000,2.531646
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,1620896,74.000000,2.000000,4.000000,810.937174,0.000000,2.853050,0.000000,0.000000,0.014245,405224.000000,2.702703
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,1826132,77.000000,2.000000,4.000000,783.133077,0.000000,3.179569,0.000000,0.000000,0.015878,456533.000000,2.597403
NVIDIA H100 PCIe,1,0,circles_spatial3D,200,1972156,79.000000,2.000000,4.000000,784.628235,0.000000,3.419623,0.000000,0.000000,0.017079,493039.000000,2.531646
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,10648,22.000000,2.000000,1.000000,181.066294,0.009000,0.057325,0.000000,0.000000,0.000268,10648.000000,9.090909
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,19683,27.000000,2.000000,1.000000,168.547851,0.008667,0.056706,0.000000,0.000000,0.000265,19683.000000,7.407407
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,21296,22.000000,2.000000,2.000000,361.599558,0.008667,0.081130,0.000000,0.000000,0.000387,10648.000000,9.090909
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,29791,31.000000,2.000000,1.000000,173.234207,0.008333,0.058171,0.000000,0.000000,0.000273,29791.000000,6.451613
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,31944,22.000000,2.000000,3.000000,543.622294,0.008333,0.105119,0.000000,0.000000,0.000507,10648.000000,9.090909
NVIDIA H100 PCIe,1,0,circles_spatial3D_rtc,200,39304,34.000000,2.000000,1.000000,190.968145,0.009000,0.062688,0.000000,0.000000,0.000295,39304.000000,5.882353
