GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,repeat,agent_density,mean_message_count,s_rtc,s_simulation,s_init,s_exit,s_step_mean
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,64000,40.000,16.000,2,1.000,30192.145,0.007,13.524,0.000,0.000,0.068
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce,200,64000,40.000,18.000,0,1.000,64000.000,0.000,24.222,0.000,0.000,0.121
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce,200,64000,40.000,18.000,1,1.000,64000.000,0.000,24.268,0.000,0.000,0.121
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce,200,64000,40.000,18.000,2,1.000,64000.000,0.000,24.282,0.000,0.000,0.121
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce_rtc,200,64000,40.000,18.000,0,1.000,64000.000,0.007,24.051,0.000,0.000,0.120
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce_rtc,200,64000,40.000,18.000,1,1.000,64000.000,0.007,24.027,0.000,0.000,0.120
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce_rtc,200,64000,40.000,18.000,2,1.000,64000.000,0.007,24.013,0.000,0.000,0.120
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,64000,40.000,18.000,0,1.000,30153.238,0.000,21.371,0.000,0.000,0.107
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,64000,40.000,18.000,1,1.000,30251.699,0.000,21.375,0.000,0.000,0.107
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,64000,40.000,18.000,2,1.000,30229.086,0.000,21.383,0.000,0.000,0.107
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,64000,40.000,18.000,0,1.000,30153.283,0.007,15.583,0.000,0.000,0.078
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,64000,40.000,18.000,1,1.000,30251.705,0.007,15.584,0.000,0.000,0.078
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,64000,40.000,18.000,2,1.000,30229.070,0.007,15.588,0.000,0.000,0.078
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce,200,64000,40.000,20.000,0,1.000,64000.000,0.000,24.123,0.000,0.000,0.121
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce,200,64000,40.000,20.000,1,1.000,64000.000,0.000,24.233,0.000,0.000,0.121
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce,200,64000,40.000,20.000,2,1.000,64000.000,0.000,24.268,0.000,0.000,0.121
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce_rtc,200,64000,40.000,20.000,0,1.000,64000.000,0.007,24.042,0.000,0.000,0.120
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce_rtc,200,64000,40.000,20.000,1,1.000,64000.000,0.007,24.022,0.000,0.000,0.120
NVIDIA GeForce RTX 3080,1,0,circles_bruteforce_rtc,200,64000,40.000,20.000,2,1.000,64000.000,0.006,24.009,0.000,0.000,0.120
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,64000,40.000,20.000,0,1.000,64000.000,0.000,22.558,0.000,0.000,0.113
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,64000,40.000,20.000,1,1.000,64000.000,0.000,22.603,0.000,0.000,0.113
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D,200,64000,40.000,20.000,2,1.000,64000.000,0.000,22.633,0.000,0.000,0.113
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,64000,40.000,20.000,0,1.000,64000.000,0.007,24.198,0.000,0.000,0.121
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,64000,40.000,20.000,1,1.000,64000.000,0.007,24.191,0.000,0.000,0.121
NVIDIA GeForce RTX 3080,1,0,circles_spatial3D_rtc,200,64000,40.000,20.000,2,1.000,64000.000,0.007,24.188,0.000,0.000,0.121
