GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,repeat,agent_density,mean_message_count,s_rtc,s_simulation,s_init,s_exit,s_step_mean
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,137842,41.000,2.000,0,2.000,394.393,0.011,0.333,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,137842,41.000,2.000,1,2.000,394.693,0.010,0.336,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,137842,41.000,2.000,2,2.000,391.959,0.010,0.334,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,206763,41.000,2.000,0,3.000,589.352,0.000,1.025,0.000,0.000,0.005
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,206763,41.000,2.000,1,3.000,587.722,0.000,1.022,0.000,0.000,0.005
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,206763,41.000,2.000,2,3.000,587.792,0.000,1.044,0.000,0.000,0.005
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,206763,41.000,2.000,0,3.000,589.352,0.010,0.512,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,206763,41.000,2.000,1,3.000,587.722,0.010,0.518,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,206763,41.000,2.000,2,3.000,587.792,0.010,0.514,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,275684,41.000,2.000,0,4.000,784.581,0.000,1.651,0.000,0.000,0.008
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,275684,41.000,2.000,1,4.000,782.630,0.000,1.655,0.000,0.000,0.008
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,275684,41.000,2.000,2,4.000,782.615,0.000,1.660,0.000,0.000,0.008
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,275684,41.000,2.000,0,4.000,784.581,0.010,0.870,0.000,0.000,0.004
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,275684,41.000,2.000,1,4.000,782.630,0.010,0.875,0.000,0.000,0.004
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,275684,41.000,2.000,2,4.000,782.615,0.010,0.878,0.000,0.000,0.004
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,79507,43.000,2.000,0,1.000,198.336,0.000,0.211,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,79507,43.000,2.000,1,1.000,199.317,0.000,0.209,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,79507,43.000,2.000,2,1.000,196.819,0.000,0.205,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,79507,43.000,2.000,0,1.000,198.336,0.010,0.143,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,79507,43.000,2.000,1,1.000,199.317,0.010,0.141,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,79507,43.000,2.000,2,1.000,196.819,0.010,0.140,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,159014,43.000,2.000,0,2.000,395.075,0.000,0.548,0.000,0.000,0.003
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,159014,43.000,2.000,1,2.000,395.920,0.000,0.549,0.000,0.000,0.003
