GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,mean_agent_density,mean_mean_message_count,mean_s_rtc,mean_s_simulation,mean_s_init,mean_s_exit,mean_s_step_mean,env_volume,comm_radius_as_percentage_env_width
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,1215672,74.000,2.000,3.000,634.922,0.000,6.753,0.000,0.000,0.034,405224.000,2.703
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,1369599,77.000,2.000,3.000,613.362,0.000,7.492,0.000,0.000,0.037,456533.000,2.597
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,1372000,70.000,2.000,4.000,845.509,0.000,9.403,0.000,0.000,0.047,343000.000,2.857
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,1479117,79.000,2.000,3.000,614.072,0.000,8.160,0.000,0.000,0.041,493039.000,2.532
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,1620896,74.000,2.000,4.000,846.423,0.000,11.230,0.000,0.000,0.056,405224.000,2.703
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,1826132,77.000,2.000,4.000,817.310,0.000,12.445,0.000,0.000,0.062,456533.000,2.597
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,1972156,79.000,2.000,4.000,818.371,0.000,13.491,0.000,0.000,0.067,493039.000,2.532
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,10648,22.000,2.000,1.000,208.396,0.010,0.102,0.000,0.000,0.000,10648.000,9.091
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,19683,27.000,2.000,1.000,189.208,0.009,0.102,0.000,0.000,0.000,19683.000,7.407
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,21296,22.000,2.000,2.000,412.778,0.010,0.154,0.000,0.000,0.001,10648.000,9.091
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,29791,31.000,2.000,1.000,191.292,0.010,0.104,0.000,0.000,0.001,29791.000,6.452
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,31944,22.000,2.000,3.000,614.585,0.010,0.208,0.000,0.000,0.001,10648.000,9.091
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,39304,34.000,2.000,1.000,207.644,0.010,0.108,0.000,0.000,0.001,39304.000,5.882
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,39366,27.000,2.000,2.000,375.245,0.010,0.152,0.000,0.000,0.001,19683.000,7.407
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,42592,22.000,2.000,4.000,819.510,0.010,0.267,0.000,0.000,0.001,10648.000,9.091
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,50653,37.000,2.000,1.000,194.542,0.010,0.112,0.000,0.000,0.001,50653.000,5.405
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,59049,27.000,2.000,3.000,557.531,0.010,0.240,0.000,0.000,0.001,19683.000,7.407
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,59319,39.000,2.000,1.000,196.301,0.010,0.135,0.000,0.000,0.001,59319.000,5.128
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,59582,31.000,2.000,2.000,380.437,0.010,0.192,0.000,0.000,0.001,29791.000,6.452
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,68921,41.000,2.000,1.000,197.453,0.010,0.141,0.000,0.000,0.001,68921.000,4.878
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,78608,34.000,2.000,2.000,415.551,0.010,0.214,0.000,0.000,0.001,39304.000,5.882
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,78732,27.000,2.000,4.000,742.043,0.011,0.348,0.000,0.000,0.002,19683.000,7.407
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,79507,43.000,2.000,1.000,198.157,0.010,0.141,0.000,0.000,0.001,79507.000,4.651
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,89373,31.000,2.000,3.000,569.034,0.009,0.279,0.000,0.000,0.001,29791.000,6.452
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,91125,45.000,2.000,1.000,199.185,0.011,0.146,0.000,0.000,0.001,91125.000,4.444
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,97336,46.000,2.000,1.000,210.476,0.009,0.150,0.000,0.000,0.001,97336.000,4.348
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,101306,37.000,2.000,2.000,389.160,0.010,0.216,0.000,0.000,0.001,50653.000,5.405
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,117912,34.000,2.000,3.000,622.590,0.010,0.416,0.000,0.000,0.002,39304.000,5.882
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,118638,39.000,2.000,2.000,391.336,0.010,0.315,0.000,0.000,0.002,59319.000,5.128
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,119164,31.000,2.000,4.000,757.130,0.010,0.493,0.000,0.000,0.002,29791.000,6.452
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,137842,41.000,2.000,2.000,393.682,0.010,0.334,0.000,0.000,0.002,68921.000,4.878
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,148877,53.000,2.000,1.000,201.427,0.010,0.223,0.000,0.000,0.001,148877.000,3.774
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,151959,37.000,2.000,3.000,582.771,0.011,0.454,0.000,0.000,0.002,50653.000,5.405
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,157216,34.000,2.000,4.000,829.274,0.010,0.608,0.000,0.000,0.003,39304.000,5.882
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,159014,43.000,2.000,2.000,394.930,0.010,0.344,0.000,0.000,0.002,79507.000,4.651
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,177957,39.000,2.000,3.000,586.356,0.010,0.477,0.000,0.000,0.002,59319.000,5.128
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,182250,45.000,2.000,2.000,396.167,0.010,0.363,0.000,0.000,0.002,91125.000,4.444
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,194672,46.000,2.000,2.000,419.755,0.010,0.381,0.000,0.000,0.002,97336.000,4.348
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,195112,58.000,2.000,1.000,210.898,0.010,0.250,0.000,0.000,0.001,195112.000,3.448
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,202612,37.000,2.000,4.000,774.696,0.010,0.614,0.000,0.000,0.003,50653.000,5.405
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,206763,41.000,2.000,3.000,588.289,0.010,0.515,0.000,0.000,0.003,68921.000,4.878
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,237276,39.000,2.000,4.000,779.907,0.010,0.785,0.000,0.000,0.004,59319.000,5.128
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,238521,43.000,2.000,3.000,590.903,0.010,0.642,0.000,0.000,0.003,79507.000,4.651
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,250047,63.000,2.000,1.000,203.450,0.010,0.326,0.000,0.000,0.002,250047.000,3.175
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,273375,45.000,2.000,3.000,592.813,0.011,0.703,0.000,0.000,0.003,91125.000,4.444
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,275684,41.000,2.000,4.000,783.275,0.010,0.874,0.000,0.000,0.004,68921.000,4.878
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,292008,46.000,2.000,3.000,628.697,0.010,0.769,0.000,0.000,0.004,97336.000,4.348
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,297754,53.000,2.000,2.000,399.537,0.010,0.580,0.000,0.000,0.003,148877.000,3.774
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,300763,67.000,2.000,1.000,204.437,0.010,0.407,0.000,0.000,0.002,300763.000,2.985
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,318028,43.000,2.000,4.000,785.435,0.010,1.031,0.000,0.000,0.005,79507.000,4.651
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,343000,70.000,2.000,1.000,212.743,0.010,0.547,0.000,0.000,0.003,343000.000,2.857
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,364500,45.000,2.000,4.000,787.760,0.010,1.243,0.000,0.000,0.006,91125.000,4.444
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,389344,46.000,2.000,4.000,837.077,0.010,1.368,0.000,0.000,0.007,97336.000,4.348
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,390224,58.000,2.000,2.000,420.939,0.010,0.889,0.000,0.000,0.004,195112.000,3.448
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,405224,74.000,2.000,1.000,212.962,0.010,0.667,0.000,0.000,0.003,405224.000,2.703
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,446631,53.000,2.000,3.000,598.554,0.010,1.315,0.000,0.000,0.007,148877.000,3.774
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,456533,77.000,2.000,1.000,206.368,0.010,0.808,0.000,0.000,0.004,456533.000,2.597
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,493039,79.000,2.000,1.000,206.675,0.010,0.882,0.000,0.000,0.004,493039.000,2.532
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,500094,63.000,2.000,2.000,405.249,0.010,1.193,0.000,0.000,0.006,250047.000,3.175
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,585336,58.000,2.000,3.000,631.155,0.010,1.845,0.000,0.000,0.009,195112.000,3.448
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,595508,53.000,2.000,4.000,797.511,0.010,2.153,0.000,0.000,0.011,148877.000,3.774
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,601526,67.000,2.000,2.000,406.306,0.011,1.502,0.000,0.000,0.008,300763.000,2.985
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,686000,70.000,2.000,2.000,422.950,0.011,1.799,0.000,0.000,0.009,343000.000,2.857
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,750141,63.000,2.000,3.000,605.947,0.010,2.399,0.000,0.000,0.012,250047.000,3.175
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,780448,58.000,2.000,4.000,841.622,0.011,3.012,0.000,0.000,0.015,195112.000,3.448
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,810448,74.000,2.000,2.000,423.668,0.010,2.184,0.000,0.000,0.011,405224.000,2.703
