GPU,release_mode,seatbelts_on,model,steps,agent_count,env_width,comm_radius,repeat,agent_density,mean_message_count,s_rtc,s_simulation,s_init,s_exit,s_step_mean
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,177957,39.000,2.000,1,3.000,586.008,0.000,0.951,0.000,0.000,0.005
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,177957,39.000,2.000,2,3.000,586.894,0.000,0.945,0.000,0.000,0.005
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,177957,39.000,2.000,0,3.000,586.167,0.054,0.470,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,177957,39.000,2.000,1,3.000,586.008,0.055,0.478,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,177957,39.000,2.000,2,3.000,586.894,0.054,0.484,0.000,0.000,0.002
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,237276,39.000,2.000,0,4.000,780.670,0.000,1.347,0.000,0.000,0.007
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,237276,39.000,2.000,1,4.000,778.728,0.000,1.349,0.000,0.000,0.007
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,237276,39.000,2.000,2,4.000,780.322,0.000,1.366,0.000,0.000,0.007
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,237276,39.000,2.000,0,4.000,780.670,0.058,0.772,0.000,0.000,0.004
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,237276,39.000,2.000,1,4.000,778.728,0.058,0.781,0.000,0.000,0.004
Tesla V100-SXM2-32GB,1,0,circles_spatial3D_rtc,200,237276,39.000,2.000,2,4.000,780.322,0.058,0.785,0.000,0.000,0.004
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,68921,41.000,2.000,0,1.000,197.936,0.000,0.213,0.000,0.000,0.001
Tesla V100-SXM2-32GB,1,0,circles_spatial3D,200,68921,41.000,2.000,1,1.000,198.269,0.000,0.214,0.000,0.000,0.001
